+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 14274 | Астадураста  |   80  |    Паладин    |           Таурен           |
| 14275 |  Максимушка  |   80  |    Паладин    |        Ночной эльф         |
| 14276 |   Arkadii    |   80  |  Чернокнижник |           Нежить           |
| 14277 |   Альмина    |   80  |      Маг      |           Эредар           |
| 14278 |    Дикири    |   80  |    Паладин    |        Эльф бездны         |
| 14279 | Хакунаматата |   80  |    Охотник    |         Эльф крови         |
| 14280 |  Чёрныйгном  |   80  |     Друид     |            Гном            |
| 14281 |    Reaper    |   80  |  Чернокнижник |        Эльф бездны         |
| 14282 |    Annikk    |   80  |     Друид     |           Гоблин           |
| 14283 |    Торлол    |   80  |      Воин     |            Орк             |
| 14284 |   Бабуфка    |   80  |      Воин     |            Орк             |
| 14285 |  Допустимая  |   80  |  Чернокнижник |        Высший эльф         |
| 14286 |   Kukuruso   |   80  |      Маг      |        Ночной эльф         |
| 14287 |  Swdheroxx   |   80  |      Жрец     |        Ночной эльф         |
| 14288 |   Нингуан    |   80  | Рыцарь смерти |       Ночнорожденный       |
| 14289 |   Speakerr   |   80  |    Паладин    |            Орк             |
| 14290 |    Iknas     |   80  |    Паладин    |        Эльф бездны         |
| 14291 |  Малфурикь   |   80  |    Паладин    |         Эльф крови         |
| 14292 |    Темень    |   80  |      Жрец     |        Ночной эльф         |
| 14293 |    Sylene    |   56  | Рыцарь смерти |        Ночной эльф         |
| 14294 |   Уранмис    |   80  |      Жрец     |        Ночной эльф         |
| 14295 |   Groudon    |   80  |      Воин     |        Ночной эльф         |
| 14296 |   Amilana    |   80  |      Маг      |        Эльф бездны         |
| 14297 |   Мастачка   |   80  |     Друид     |        Ночной эльф         |
| 14298 |     Sool     |   80  |    Паладин    |           Эредар           |
| 14299 |   Kartavui   |   80  |   Разбойник   |        Ночной эльф         |
| 14300 |     Ужсс     |   80  |     Шаман     |           Гоблин           |
| 14301 |   Wolokkc    |   16  |     Друид     |            Орк             |
| 14302 |   Snipfire   |   80  |     Друид     |           Эредар           |
| 14303 |     Мех      |   80  |     Шаман     |      Пандарен(Альянс)      |
| 14304 | Борзыймишка  |   80  | Рыцарь смерти |           Эредар           |
| 14305 |   Fishnaga   |   80  | Рыцарь смерти |            Нага            |
| 14306 |   Banakula   |   80  |  Чернокнижник |        Эльф бездны         |
| 14307 |  Похмеляюсь  |   80  |    Охотник    |        Ночной эльф         |
| 14308 |   Шамакусь   |   80  |     Шаман     |       Вульпера(Орда)       |
| 14309 |   Банксейф   |   80  |      Жрец     |           Гоблин           |
| 14310 |     Хьюз     |   80  |  Чернокнижник |      Вульпера(Альянс)      |
| 14311 |  Bolschaya   |   80  | Рыцарь смерти |           Гоблин           |
| 14312 |    Зомбик    |   80  |      Маг      |           Нежить           |
| 14313 |   Burizza    |   80  |   Разбойник   |           Нежить           |
| 14314 |    Нежэнэ    |   76  |      Маг      |           Нежить           |
| 14315 |   Зумаэль    |   80  |      Жрец     |           Эредар           |
| 14316 |    Reyval    |   80  |     Шаман     |       Вульпера(Орда)       |
| 14317 |    Йоаха     |   80  |   Разбойник   |          Человек           |
| 14318 | Kingstarthas |   80  | Рыцарь смерти |          Человек           |
| 14319 |    Oggii     |   80  |  Чернокнижник |           Гоблин           |
| 14320 |    Nafany    |   80  |   Разбойник   |        Ночной эльф         |
| 14321 |  Anonymous   |   80  |   Разбойник   |           Ворген           |
| 14322 | Бездарность  |   80  |     Друид     |           Ворген           |
| 14323 |   Vodevil    |   80  |      Воин     |          Человек           |
| 14324 |   Sergeyf    |   80  |     Друид     |        Ночной эльф         |
| 14325 | Leathergirl  |   80  |   Разбойник   |           Эредар           |
| 14326 | Battlemother |   80  |      Воин     |         Эльф крови         |
| 14327 | Shcizophazia |   80  |  Чернокнижник |        Ночной эльф         |
| 14328 |    Рычок     |   80  |      Воин     |           Эредар           |
| 14329 |    Китсу     |   80  |  Чернокнижник |        Эльф бездны         |
| 14330 |    Трапер    |   80  |    Охотник    |          Человек           |
| 14331 |  Гриссвисс   |   80  | Рыцарь смерти |          Человек           |
| 14332 |    Tissa     |   80  |      Жрец     |        Ночной эльф         |
| 14333 |    Меркуд    |   80  |    Охотник    |           Ворген           |
| 14334 |    Досик     |   80  |   Разбойник   |           Таурен           |
