+-------+--------------+-------+---------------+----------------------------+
|   id  |     name     | level |     class     |            race            |
| 27556 | Кинзанетрава |   80  |    Паладин    |         Эльф крови         |
| 27557 |    Pzduk     |   80  |      Маг      |           Нежить           |
| 27558 |    Памплю    |   80  |      Жрец     |        Ночной эльф         |
| 27559 |   Moroesxx   |   80  |      Жрец     |        Ночной эльф         |
| 27560 | Полуночница  |   80  |  Чернокнижник |           Нежить           |
| 27561 |    Punish    |   69  | Рыцарь смерти |        Ночной эльф         |
| 27562 |    Тармли    |   80  |    Охотник    | Дворф клана Черного Железа |
| 27563 |  Звездоокий  |   80  |    Паладин    |         Эльф крови         |
| 27564 |    Mauhur    |   80  | Рыцарь смерти |            Орк             |
| 27565 |    Хжека     |   80  |     Друид     |        Ночной эльф         |
| 27566 |   Kateraff   |   80  |      Жрец     |          Человек           |
| 27567 |  Merserion   |   80  |     Шаман     |        Ночной эльф         |
| 27568 |     Tyre     |   80  |      Маг      |        Ночной эльф         |
| 27569 |  Sonyafrau   |   80  |    Паладин    |           Дреней           |
| 27570 |    Имтал     |   80  |     Друид     |         Эльф крови         |
| 27571 |    Спивом    |   16  |      Жрец     |           Нежить           |
| 27572 |   Blizzcon   |   80  |  Чернокнижник |           Нежить           |
| 27573 |    Маваши    |   80  | Рыцарь смерти |           Дреней           |
| 27574 |  Хооттабыч   |   80  |      Маг      |        Ночной эльф         |
| 27575 |   Бэдкарма   |   80  | Рыцарь смерти |           Таурен           |
| 27576 |   Carlozi    |   80  |    Охотник    |           Дреней           |
| 27577 |    Zemex     |   80  |  Чернокнижник |           Эредар           |
| 27578 |  Robinhood   |   80  |    Охотник    |           Нежить           |
| 27579 |    Бообаа    |   80  |    Паладин    |         Эльф крови         |
| 27580 |   Dragmorn   |   80  |    Паладин    |            Орк             |
| 27581 |   Orcafan    |   80  |      Воин     |           Ворген           |
| 27582 |    Киллен    |   37  |     Шаман     |           Тролль           |
| 27583 |  Noosferato  |   80  | Рыцарь смерти |            Орк             |
| 27584 |   Xdazurx    |   80  |    Охотник    |         Эльф крови         |
| 27585 | Жироблюдина  |   80  |      Маг      |            Нага            |
| 27586 |    Merli     |   80  |    Паладин    |       Вульпера(Орда)       |
| 27587 |    Rivera    |   80  |      Жрец     |         Эльф крови         |
| 27588 |     Щтош     |   80  |   Разбойник   |           Гоблин           |
| 27589 |    Kropa     |   80  |     Друид     |        Ночной эльф         |
| 27590 |    Wilka     |   80  |      Маг      |         Эльф крови         |
| 27591 |    Nesku     |   80  |     Шаман     |        Ночной эльф         |
| 27592 |   Магентус   |   80  |      Маг      |        Высший эльф         |
| 27593 | Мамакартмана |   80  | Рыцарь смерти |           Таурен           |
| 27594 |    Тронас    |   15  |    Паладин    |           Дреней           |
| 27595 |   Министр    |   14  |      Маг      |        Высший эльф         |
| 27596 | Xworiganesx  |   10  |      Маг      |            Гном            |
| 27597 |   Razores    |   80  |    Паладин    | Дворф клана Черного Железа |
| 27598 |     Цомк     |   80  |     Друид     |        Высший эльф         |
| 27599 |   Faropaf    |   80  |     Друид     |       Вульпера(Орда)       |
| 27600 |  Юрагрешник  |   52  |    Паладин    |          Человек           |
| 27601 |   Saadnees   |   80  |      Жрец     |        Ночной эльф         |
| 27602 |   Маякиска   |   80  |    Паладин    |         Эльф крови         |
| 27603 |     Рэн      |   80  |  Чернокнижник |           Эредар           |
| 27604 |     Табо     |   73  |     Друид     |        Ночной эльф         |
| 27605 |   Вовашка    |   80  |      Жрец     |        Эльф бездны         |
| 27606 |    Дефрин    |   80  |     Друид     |       Вульпера(Орда)       |
| 27607 |    Lauada    |   80  |      Жрец     |        Ночной эльф         |
| 27608 |    Kodex     |   80  |    Паладин    |       Пандарен(Орда)       |
| 27609 |   Фистаха    |   80  |    Паладин    |         Эльф крови         |
| 27610 | Мускулатура  |   80  |    Паладин    |           Гоблин           |
| 27611 |  Бизонский   |   80  | Рыцарь смерти |           Таурен           |
| 27612 |  Лижустолб   |   80  | Рыцарь смерти |        Ночной эльф         |
| 27613 |  Shamanchik  |   1   |     Шаман     |           Эредар           |
| 27614 |   Монтифик   |   80  |   Разбойник   |       Ночнорожденный       |
| 27615 |  Rimborisx   |   80  |     Друид     | Дворф клана Черного Железа |
| 27616 |    Polkar    |   13  |      Маг      |       Вульпера(Орда)       |
